t lev
0.062500 1.042294
0.125000 1.038679
0.187500 1.066371
0.250000 1.112583
0.312500 1.169517
0.375000 1.220453
0.437500 1.255839
0.500000 1.276682
0.562500 1.289571
0.625000 1.304628
0.687500 1.328436
0.750000 1.345850
0.812500 1.349597
0.875000 1.343573
0.937500 1.352089
1.000000 1.347483
