x lev
0.1875 4.02277
0.25 3.55707
0.3125 3.22245
0.375 2.95612
0.4375 2.74689
0.5 2.57596
0.5625 2.43535
0.625 2.3173
0.6875 2.21714
0.75 2.13104
0.8125 2.0563
0.875 1.99081
0.9375 1.93297
1 1.88151
