t lev
0.062500 1.000000
0.125000 1.150000
0.187500 1.273381
0.250000 1.374474
0.312500 1.456522
0.375000 1.521994
0.437500 1.572810
0.500000 1.610503
0.562500 1.636364
0.625000 1.651556
0.687500 1.657244
0.750000 1.654713
0.812500 1.645511
0.875000 1.631579
0.937500 1.615385
1.000000 1.600000
