t lev
0.06250000 1.60754767
0.12500000 1.64553992
0.18750000 1.64775121
0.25000000 1.62084849
0.31250000 1.57713052
0.37500000 1.52751053
0.43750000 1.47889448
0.50000000 1.43461672
0.56250000 1.39574017
0.62500000 1.36215982
0.68750000 1.33329030
0.75000000 1.30842459
0.81250000 1.28689353
0.87500000 1.26812166
0.93750000 1.25163530
1.00000000 1.23705193
