t lev
0.062500 1.000000
0.125000 1.000000
0.187500 1.009524
0.250000 1.026938
0.312500 1.050661
0.375000 1.079190
0.437500 1.111111
0.500000 1.145098
0.562500 1.179894
0.625000 1.214286
0.687500 1.247059
0.750000 1.276939
0.812500 1.302500
0.875000 1.322034
0.937500 1.333333
1.000000 1.333333
