t lev
0.06250000 5.71484064
0.12500000 4.94848015
0.18750000 4.27700622
0.25000000 3.75513404
0.31250000 3.36143847
0.37500000 3.06165037
0.43750000 2.82815960
0.50000000 2.64185563
0.56250000 2.48993323
0.62500000 2.36372636
0.68750000 2.25722677
0.75000000 2.16615545
0.81250000 2.08738686
0.87500000 2.01858590
0.93750000 1.95797317
1.00000000 1.90416903
