t lev
0.062500 1.000165
0.125000 1.000159
0.187500 1.002491
0.250000 1.006746
0.312500 1.013095
0.375000 1.021329
0.437500 1.031072
0.500000 1.042366
0.562500 1.055910
0.625000 1.074047
0.687500 1.098314
0.750000 1.119260
0.812500 1.129599
0.875000 1.130417
0.937500 1.149774
1.000000 1.146709
