x lev
0.00390625 0.501953
0.0117188 0.500837
0.0195312 0.500315
0.0273438 0.500108
0.0351562 0.500034
0.0429688 0.50001
0.0507812 0.500003
0.0585938 0.500001
0.0664062 0.5
0.0742188 0.5
0.0820312 0.5
0.0898438 0.5
0.0976562 0.5
0.105469 0.5
0.113281 0.5
0.121094 0.5
0.128906 0.5
0.136719 0.5
0.144531 0.5
0.152344 0.5
0.160156 0.5
0.167969 0.5
0.175781 0.5
0.183594 0.5
0.191406 0.5
0.199219 0.5
0.207031 0.5
0.214844 0.5
0.222656 0.5
0.230469 0.5
0.238281 0.5
0.246094 0.5
0.253906 0.5
0.261719 0.5
0.269531 0.5
0.277344 0.5
0.285156 0.5
0.292969 0.5
0.300781 0.5
0.308594 0.5
0.316406 0.5
0.324219 0.5
0.332031 0.5
0.339844 0.5
0.347656 0.5
0.355469 0.5
0.363281 0.5
0.371094 0.5
0.378906 0.5
0.386719 0.5
0.394531 0.5
0.402344 0.5
0.410156 0.5
0.417969 0.5
0.425781 0.5
0.433594 0.5
0.441406 0.5
0.449219 0.5
0.457031 0.5
0.464844 0.5
0.472656 0.5
0.480469 0.5
0.488281 0.5
0.496094 0.5
0.503906 0.5
0.511719 0.5
0.519531 0.5
0.527344 0.5
0.535156 0.5
0.542969 0.5
0.550781 0.5
0.558594 0.5
0.566406 0.5
0.574219 0.5
0.582031 0.5
0.589844 0.5
0.597656 0.5
0.605469 0.5
0.613281 0.5
0.621094 0.5
0.628906 0.5
0.636719 0.5
0.644531 0.5
0.652344 0.5
0.660156 0.5
0.667969 0.5
0.675781 0.5
0.683594 0.5
0.691406 0.5
0.699219 0.5
0.707031 0.5
0.714844 0.5
0.722656 0.5
0.730469 0.5
0.738281 0.5
0.746094 0.5
0.753906 0.5
0.761719 0.5
0.769531 0.5
0.777344 0.5
0.785156 0.5
0.792969 0.5
0.800781 0.5
0.808594 0.5
0.816406 0.5
0.824219 0.5
0.832031 0.5
0.839844 0.5
0.847656 0.5
0.855469 0.5
0.863281 0.5
0.871094 0.5
0.878906 0.5
0.886719 0.5
0.894531 0.5
0.902344 0.5
0.910156 0.5
0.917969 0.5
0.925781 0.5
0.933594 0.5
0.941406 0.5
0.949219 0.5
0.957031 0.5
0.964844 0.5
0.972656 0.5
0.980469 0.5
0.988281 0.5
0.996094 0.5
1 0.5
