t lev
0.062500 1.159054
0.125000 1.139178
0.187500 1.212073
0.250000 1.332387
0.312500 1.474325
0.375000 1.574490
0.437500 1.622526
0.500000 1.637860
0.562500 1.642825
0.625000 1.659133
0.687500 1.697908
0.750000 1.719746
0.812500 1.722050
0.875000 1.714763
0.937500 1.717224
1.000000 1.716104
